Activity Period,Operating Airline,Operating Airline IATA Code,GEO Region,Terminal,Boarding Area,Passenger Count,Year,Month
200510,Northwest Airlines,NW,US,Terminal 1,C,48977,2005,October
200510,Northwest Airlines,NW,Asia,International,A,6229,2005,October
200510,Northwest Airlines,NW,Asia,International,A,6559,2005,October
200510,Philippine Airlines,PR,Asia,International,A,11573,2005,October
200510,Philippine Airlines,PR,Asia,International,A,10360,2005,October
200510,Singapore Airlines,SQ,Asia,International,G,14694,2005,October
200510,Singapore Airlines,SQ,Asia,International,G,17250,2005,October
200510,SkyWest Airlines,OO,US,Terminal 1,C,6658,2005,October
200510,SkyWest Airlines,OO,US,Terminal 1,C,6553,2005,October
200510,SkyWest Airlines,OO,US,Terminal 3,F,102254,2005,October
200510,SkyWest Airlines,OO,US,Terminal 3,F,101134,2005,October
200510,SkyWest Airlines,OO,Canada,Terminal 3,F,3719,2005,October
200510,SkyWest Airlines,OO,Canada,Terminal 3,F,3508,2005,October
200510,Sun Country Airlines,SY,US,Terminal 1,B,3508,2005,October
200510,Sun Country Airlines,SY,US,Terminal 1,B,3448,2005,October
200510,TACA,TA,Central America,International,G,3527,2005,October
200510,TACA,TA,Central America,International,G,4037,2005,October
200510,US Airways,US ,US,Terminal 1,A,38737,2005,October
200510,US Airways,US ,US,Terminal 1,A,37680,2005,October
200510,US Airways,US ,US,Terminal 1,B,36058,2005,October
200510,US Airways,US ,US,Terminal 1,B,34562,2005,October
200510,United Airlines,UA,US,Terminal 1,B,52157,2005,October
200510,United Airlines,UA,US,Terminal 1,B,52204,2005,October
200510,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,56427,2005,October
200510,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,24678,2005,October
200510,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,56155,2005,October
200510,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,23767,2005,October
200510,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,483,2005,October
200510,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,355551,2005,October
200510,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,355445,2005,October
200510,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,8271,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Asia,International,G,63128,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Asia,International,G,68237,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Asia,International,G,3354,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,6280,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,9056,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,1046,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,10103,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,8022,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,40,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Europe,International,G,27617,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Europe,International,G,26955,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Europe,International,G,862,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,7347,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,8491,2005,October
200510,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,230,2005,October
200510,Virgin Atlantic,VS,Europe,International,A,9604,2005,October
200510,Virgin Atlantic,VS,Europe,International,A,9751,2005,October
200510,WestJet Airlines,WS,Canada,International,A,1326,2005,October
200510,WestJet Airlines,WS,Canada,International,A,1458,2005,October
200511,ATA Airlines,TZ,US,Terminal 1,B,16855,2005,November
200511,ATA Airlines,TZ,US,Terminal 1,B,17376,2005,November
200511,ATA Airlines,TZ,US,Terminal 1,B,2911,2005,November
200511,ATA Airlines,TZ,Canada,International,A,284,2005,November
200511,ATA Airlines,TZ,Canada,International,A,284,2005,November
200511,Air Canada ,AC,Canada,Terminal 1,B,18143,2005,November
200511,Air Canada ,AC,Canada,Terminal 1,B,18144,2005,November
200511,Air China,CA,Asia,International,G,4550,2005,November
200511,Air China,CA,Asia,International,G,4149,2005,November
200511,Air France,AF,Europe,International,A,7121,2005,November
200511,Air France,AF,Europe,International,A,7574,2005,November
200511,Air New Zealand,NZ,Australia / Oceania,International,G,4085,2005,November
200511,Air New Zealand,NZ,Australia / Oceania,International,G,4583,2005,November
200511,AirTran Airways,FL,US,International,A,5892,2005,November
200511,AirTran Airways,FL,US,International,A,5929,2005,November
200511,Alaska Airlines,AS,US,International,A,31136,2005,November
200511,Alaska Airlines,AS,US,International,A,34920,2005,November
200511,Alaska Airlines,AS,US,International,A,3923,2005,November
200511,Alaska Airlines,AS,Canada,International,A,5921,2005,November
200511,Alaska Airlines,AS,Canada,International,A,5889,2005,November
200511,Alaska Airlines,AS,Canada,International,A,269,2005,November
200511,Alaska Airlines,AS,Mexico,International,A,10845,2005,November
200511,Alaska Airlines,AS,Mexico,International,A,12576,2005,November
200511,Alaska Airlines,AS,Mexico,International,A,1253,2005,November
200511,All Nippon Airways,NH,Asia,International,G,5481,2005,November
200511,All Nippon Airways,NH,Asia,International,G,5304,2005,November
200511,American Airlines,AA,US,Terminal 3,E,132066,2005,November
200511,American Airlines,AA,US,Terminal 3,E,135008,2005,November
200511,American Eagle Airlines,MQ,US,Terminal 3,E,4390,2005,November
200511,American Eagle Airlines,MQ,US,Terminal 3,E,4409,2005,November
200511,Asiana Airlines,OZ,Asia,International,A,4814,2005,November
200511,Asiana Airlines,OZ,Asia,International,A,4569,2005,November
200511,British Airways,BA,Europe,International,A,15264,2005,November
200511,British Airways,BA,Europe,International,A,15554,2005,November
200511,Cathay Pacific,CX,Asia,International,A,9990,2005,November
200511,Cathay Pacific,CX,Asia,International,A,10097,2005,November
200511,China Airlines,CI,Asia,International,A,8954,2005,November
200511,China Airlines,CI,Asia,International,A,10234,2005,November
200511,Delta Air Lines,DL,US,Terminal 1,C,21390,2005,November
200511,Delta Air Lines,DL,US,Terminal 1,C,55102,2005,November
200511,Delta Air Lines,DL,US,Terminal 1,C,20550,2005,November
200511,Delta Air Lines,DL,US,Terminal 1,C,58191,2005,November
200511,EVA Airways,BR,Asia,International,G,10713,2005,November
200511,EVA Airways,BR,Asia,International,G,11792,2005,November
200511,Frontier Airlines,F9,US,Terminal 1,B,13080,2005,November
200511,Frontier Airlines,F9,US,Terminal 1,B,12922,2005,November
200511,Hawaiian Airlines,HA,US,Terminal 1,C,6792,2005,November
200511,Hawaiian Airlines,HA,US,Terminal 1,C,7195,2005,November
200511,Horizon Air ,QX,US,Terminal 1,B,4339,2005,November
200511,Horizon Air ,QX,US,Terminal 1,B,4472,2005,November
200511,Independence Air,DH,US,International,A,1555,2005,November
200511,Independence Air,DH,US,International,A,1790,2005,November
200511,Japan Airlines,JL,Asia,International,A,6925,2005,November
200511,Japan Airlines,JL,Asia,International,A,8103,2005,November
200511,KLM Royal Dutch Airlines,KL,Europe,International,A,7535,2005,November
200511,KLM Royal Dutch Airlines,KL,Europe,International,A,7110,2005,November
200511,Korean Air Lines,KE,Asia,International,A,4514,2005,November
200511,Korean Air Lines,KE,Asia,International,A,4409,2005,November
200511,Lufthansa German Airlines,LH,Europe,International,G,15301,2005,November
200511,Lufthansa German Airlines,LH,Europe,International,G,15229,2005,November
200511,Mesa Airlines,YV,US,Terminal 1,B,1201,2005,November
200511,Mesa Airlines,YV,US,Terminal 1,B,1441,2005,November
200511,Mexicana Airlines,MX,Mexico,International,G,5431,2005,November
200511,Mexicana Airlines,MX,Mexico,International,G,8184,2005,November
200511,Midwest Airlines,YX,US,Terminal 1,A,1468,2005,November
200511,Midwest Airlines,YX,US,Terminal 1,A,2537,2005,November
200511,Northwest Airlines,NW,US,Terminal 1,C,44859,2005,November
200511,Northwest Airlines,NW,US,Terminal 1,C,46200,2005,November
200511,Northwest Airlines,NW,Asia,International,A,6199,2005,November
200511,Northwest Airlines,NW,Asia,International,A,5965,2005,November
200511,Philippine Airlines,PR,Asia,International,A,9116,2005,November
200511,Philippine Airlines,PR,Asia,International,A,8086,2005,November
200511,Singapore Airlines,SQ,Asia,International,G,15019,2005,November
200604,Mesa Airlines,YV,US,Terminal 1,B,1253,2006,April
200511,Singapore Airlines,SQ,Asia,International,G,16438,2005,November
200511,SkyWest Airlines,OO,US,Terminal 1,C,6431,2005,November
200511,SkyWest Airlines,OO,US,Terminal 1,C,6472,2005,November
200511,SkyWest Airlines,OO,US,Terminal 3,F,90860,2005,November
200511,SkyWest Airlines,OO,US,Terminal 3,F,89742,2005,November
200511,SkyWest Airlines,OO,Canada,Terminal 3,F,3046,2005,November
200511,SkyWest Airlines,OO,Canada,Terminal 3,F,3064,2005,November
200511,Sun Country Airlines,SY,US,Terminal 1,B,3868,2005,November
200511,Sun Country Airlines,SY,US,Terminal 1,B,3811,2005,November
200511,TACA,TA,Central America,International,G,4105,2005,November
200511,TACA,TA,Central America,International,G,4259,2005,November
200511,US Airways,US ,US,Terminal 1,A,27469,2005,November
200511,US Airways,US ,US,Terminal 1,A,29799,2005,November
200511,US Airways,US ,US,Terminal 1,B,33531,2005,November
200511,US Airways,US ,US,Terminal 1,B,33243,2005,November
200511,United Airlines,UA,US,Terminal 1,B,46958,2005,November
200511,United Airlines,UA,US,Terminal 1,B,47813,2005,November
200511,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,58938,2005,November
200511,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,57821,2005,November
200511,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,380704,2005,November
200511,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,374221,2005,November
200511,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,7299,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Asia,International,G,64080,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Asia,International,G,60797,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Asia,International,G,3465,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,7591,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,7850,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,1411,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,7794,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,7651,2005,November
200512,Alaska Airlines,AS,Mexico,International,A,12586,2005,December
200511,United Airlines - Pre 07/01/2013,UA,Europe,International,G,21996,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Europe,International,G,21571,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Europe,International,G,609,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,8612,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,9649,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,158,2005,November
200511,Virgin Atlantic,VS,Europe,International,A,8021,2005,November
200511,Virgin Atlantic,VS,Europe,International,A,8174,2005,November
200511,WestJet Airlines,WS,Canada,International,A,1268,2005,November
200511,WestJet Airlines,WS,Canada,International,A,1283,2005,November
200512,ATA Airlines,TZ,US,Terminal 1,B,15373,2005,December
200512,ATA Airlines,TZ,US,Terminal 1,B,16790,2005,December
200512,ATA Airlines,TZ,US,Terminal 1,B,2402,2005,December
200512,Air Canada ,AC,Canada,Terminal 1,B,19200,2005,December
200512,Air Canada ,AC,Canada,Terminal 1,B,19481,2005,December
200512,Air Canada Jazz,QK,Canada,Terminal 1,B,554,2005,December
200512,Air Canada Jazz,QK,Canada,Terminal 1,B,509,2005,December
200512,Air China,CA,Asia,International,G,4261,2005,December
200512,Air China,CA,Asia,International,G,3543,2005,December
200512,Air France,AF,Europe,International,A,7158,2005,December
200512,Air France,AF,Europe,International,A,7456,2005,December
200512,Air New Zealand,NZ,Australia / Oceania,International,G,7406,2005,December
200512,Air New Zealand,NZ,Australia / Oceania,International,G,6473,2005,December
200512,AirTran Airways,FL,US,International,A,5847,2005,December
200512,AirTran Airways,FL,US,International,A,5844,2005,December
200512,Alaska Airlines,AS,US,International,A,27640,2005,December
200512,Alaska Airlines,AS,US,International,A,35412,2005,December
200512,Alaska Airlines,AS,US,International,A,5903,2005,December
200512,Alaska Airlines,AS,Canada,International,A,6655,2005,December
200512,Alaska Airlines,AS,Canada,International,A,6847,2005,December
200512,Alaska Airlines,AS,Canada,International,A,147,2005,December
200512,Alaska Airlines,AS,Mexico,International,A,9142,2005,December
200512,Alaska Airlines,AS,Mexico,International,A,1737,2005,December
200512,All Nippon Airways,NH,Asia,International,G,5355,2005,December
200512,All Nippon Airways,NH,Asia,International,G,5895,2005,December
200512,American Airlines,AA,US,Terminal 3,E,127085,2005,December
200512,American Airlines,AA,US,Terminal 3,E,130393,2005,December
200512,American Eagle Airlines,MQ,US,Terminal 3,E,4423,2005,December
200512,American Eagle Airlines,MQ,US,Terminal 3,E,4313,2005,December
200512,Asiana Airlines,OZ,Asia,International,A,4768,2005,December
200512,Asiana Airlines,OZ,Asia,International,A,5020,2005,December
200512,British Airways,BA,Europe,International,A,15058,2005,December
200512,British Airways,BA,Europe,International,A,15271,2005,December
200512,Cathay Pacific,CX,Asia,International,A,9813,2005,December
200512,Cathay Pacific,CX,Asia,International,A,10442,2005,December
200512,China Airlines,CI,Asia,International,A,9680,2005,December
200512,China Airlines,CI,Asia,International,A,11506,2005,December
200512,Delta Air Lines,DL,US,Terminal 1,C,21336,2005,December
200512,Delta Air Lines,DL,US,Terminal 1,C,54864,2005,December
200512,Delta Air Lines,DL,US,Terminal 1,C,22322,2005,December
200512,Delta Air Lines,DL,US,Terminal 1,C,57401,2005,December
200512,EVA Airways,BR,Asia,International,G,11032,2005,December
200512,EVA Airways,BR,Asia,International,G,12336,2005,December
200512,Frontier Airlines,F9,US,Terminal 1,B,12855,2005,December
200512,Frontier Airlines,F9,US,Terminal 1,B,13049,2005,December
200512,Hawaiian Airlines,HA,US,Terminal 1,C,7024,2005,December
200512,Hawaiian Airlines,HA,US,Terminal 1,C,7602,2005,December
200512,Horizon Air ,QX,US,Terminal 1,B,4113,2005,December
200512,Horizon Air ,QX,US,Terminal 1,B,4462,2005,December
200512,Japan Airlines,JL,Asia,International,A,7094,2005,December
200512,Japan Airlines,JL,Asia,International,A,9192,2005,December
200512,KLM Royal Dutch Airlines,KL,Europe,International,A,7324,2005,December
200512,KLM Royal Dutch Airlines,KL,Europe,International,A,7237,2005,December
200512,Korean Air Lines,KE,Asia,International,A,4474,2005,December
200604,Mesa Airlines,YV,US,Terminal 1,B,1133,2006,April
200512,Korean Air Lines,KE,Asia,International,A,5101,2005,December
200512,Lufthansa German Airlines,LH,Europe,International,G,14696,2005,December
200512,Lufthansa German Airlines,LH,Europe,International,G,14949,2005,December
200512,Mesa Airlines,YV,US,Terminal 1,B,1158,2005,December
200512,Mesa Airlines,YV,US,Terminal 1,B,1638,2005,December
200512,Mexicana Airlines,MX,Mexico,International,G,5890,2005,December
200512,Mexicana Airlines,MX,Mexico,International,G,10450,2005,December
200512,Midwest Airlines,YX,US,Terminal 1,B,1739,2005,December
200512,Midwest Airlines,YX,US,Terminal 1,B,2554,2005,December
200512,Northwest Airlines,NW,US,Terminal 1,C,46348,2005,December
200512,Northwest Airlines,NW,US,Terminal 1,C,47663,2005,December
200512,Northwest Airlines,NW,Asia,International,A,6331,2005,December
200512,Northwest Airlines,NW,Asia,International,A,6520,2005,December
200512,Philippine Airlines,PR,Asia,International,A,7623,2005,December
200512,Philippine Airlines,PR,Asia,International,A,12657,2005,December
200512,Singapore Airlines,SQ,Asia,International,G,16877,2005,December
200512,Singapore Airlines,SQ,Asia,International,G,18197,2005,December
200512,SkyWest Airlines,OO,US,Terminal 1,C,4376,2005,December
200512,SkyWest Airlines,OO,US,Terminal 1,C,3897,2005,December
200512,SkyWest Airlines,OO,US,Terminal 3,F,90313,2005,December
200512,SkyWest Airlines,OO,US,Terminal 3,F,90500,2005,December
200512,SkyWest Airlines,OO,Canada,Terminal 3,F,3188,2005,December
200512,SkyWest Airlines,OO,Canada,Terminal 3,F,3258,2005,December
200512,Sun Country Airlines,SY,US,Terminal 1,B,4318,2005,December
